,match_id,Date,ground_id,home_team_id,home_team_name,away_team_id,away_team_name,player_name,player_id,team_id,bowling_style,batting_style
0,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Prithvi Shaw,95315,1070168,ob,rhb
1,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Shikhar Dhawan,15887,28235,ob,lhb
2,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Shreyas Iyer,71331,642519,lbg,rhb
3,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Rishabh Pant,86165,931581,,lhb
4,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Shimron Hetmyer,72393,670025,,lhb
5,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Marcus Stoinis,54212,325012,rm,rhb
6,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Axar Patel,67455,554691,sla,lhb
7,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Kagiso Rabada,67296,550215,rf,lhb
8,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Anrich Nortje,63651,481979,rf,rhb
9,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Amit Mishra,12562,31107,lb,rhb
10,1216532,2020-09-29,1965,0,Delhi Capitals,0,Sunrisers Hyderabad,Ishant Sharma,49327,236779,rfm,rhb
11,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,David Warner,48739,219889,lb,lhb
12,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Jonny Bairstow,52161,297433,rm,rhb
13,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Manish Pandey,51454,290630,rm,rhb
14,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Kane Williamson,51088,277906,ob,rhb
15,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Abdul Samad,104814,1175485,lb,rhb
16,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Abhishek Sharma,95320,1070183,sla,lhb
17,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Priyam Garg,95319,1070180,rm,rhb
18,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Rashid Khan,79159,793463,lbg,rhb
19,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Bhuvneshwar Kumar,54282,326016,rm,rhb
20,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,T Natarajan,79597,802575,lm,lhb
21,1216532,2020-09-29,1965,0,Sunrisers Hyderabad,0,Delhi Capitals,Khaleel Ahmed,87603,942645,lm,rhb
