,match_id,Date,ground_id,home_team_id,home_team_name,away_team_id,away_team_name,player_name,player_id,team_id,bowling_style,batting_style
0,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Jos Buttler,53271,308967,,rhb
1,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Steven Smith,50281,267192,lbg,rhb
2,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Sanju Samson,60806,425943,,rhb
3,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Rahul Tewatia,60628,423838,lb,lhb
4,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Robin Uthappa,8742,35582,rm,rhb
5,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Jofra Archer,72379,669855,rf,rhb
6,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Riyan Parag,96392,1079434,lb,rhb
7,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Tom Curran,67312,550235,rfm,rhb
8,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Shreyas Gopal,56596,344580,lb,rhb
9,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Ankit Rajpoot,69114,591650,rm,rhb
10,1216527,2020-09-27,848,0,Rajasthan Royals,0,Kings XI Punjab,Jaydev Unadkat,59261,390484,lm,rhb
11,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,KL Rahul,60530,422108,,rhb
12,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,Mayank Agarwal,59599,398438,ob,rhb
13,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,Glenn Maxwell,54222,325026,ob,rhb
14,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,Nicholas Pooran,70405,604302,,lhb
15,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,Karun Nair,59600,398439,ob,rhb
16,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,James Neesham,57196,355269,rmf,lhb
17,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,Sarfaraz Khan,71335,642525,lb,rhb
18,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,Mohammed Shami,63646,481896,rf,rhb
19,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,Sheldon Cottrell,64443,495551,lfm,rhb
20,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,Ravi Bishnoi,104770,1175441,lbg,rhb
21,1216527,2020-09-27,848,0,Kings XI Punjab,0,Rajasthan Royals,Murugan Ashwin,66116,528067,lbg,rhb
