,match_id,Date,ground_id,home_team_id,home_team_name,away_team_id,away_team_name,player_name,player_id,team_id,bowling_style,batting_style
0,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Prithvi Shaw,95315,1070168,ob,rhb
1,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Shikhar Dhawan,15887,28235,ob,lhb
2,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Shreyas Iyer,71331,642519,lbg,rhb
3,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Rishabh Pant,86165,931581,,lhb
4,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Marcus Stoinis,54212,325012,rm,rhb
5,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Shimron Hetmyer,72393,670025,,lhb
6,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Harshal Patel,59260,390481,rm,rhb
7,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Ravichandran Ashwin,12894,26421,ob,rhb
8,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Praveen Dubey,77821,777515,lbg,rhb
9,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Kagiso Rabada,67296,550215,rf,lhb
10,1216535,2020-10-31,2439,0,Delhi Capitals,0,Mumbai Indians,Anrich Nortje,63651,481979,rf,rhb
11,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Ishan Kishan,75325,720471,,lhb
12,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Quinton de Kock,58406,379143,,lhb
13,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Suryakumar Yadav,61990,446507,rm/ob,rhb
14,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Saurabh Tiwary,15317,35390,,lhb
15,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Krunal Pandya,63224,471342,sla,lhb
16,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Kieron Pollard,49040,230559,rm,rhb
17,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Nathan Coulter-Nile,49958,261354,rf,rhb
18,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Jayant Yadav,62051,447587,ob,rhb
19,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Rahul Chahar,95219,1064812,lbg,rhb
20,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Trent Boult,51092,277912,lfm,rhb
21,1216535,2020-10-31,2439,0,Mumbai Indians,0,Delhi Capitals,Jasprit Bumrah,70640,625383,rf,rhb
