,match_id,Date,ground_id,home_team_id,home_team_name,away_team_id,away_team_name,player_name,player_id,team_id,bowling_style,batting_style
0,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,Rohit Sharma,48405,34102,ob,rhb
1,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,Quinton de Kock,58406,379143,,lhb
2,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,Suryakumar Yadav,61990,446507,rm/ob,rhb
3,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,Ishan Kishan,75325,720471,,lhb
4,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,Hardik Pandya,70633,625371,rmf,rhb
5,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,Kieron Pollard,49040,230559,rm,rhb
6,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,Krunal Pandya,63224,471342,sla,lhb
7,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,James Pattinson,50781,272465,rfm,lhb
8,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,Rahul Chahar,95219,1064812,lbg,rhb
9,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,Trent Boult,51092,277912,lfm,rhb
10,1216529,2020-10-11,1965,0,Mumbai Indians,0,Delhi Capitals,Jasprit Bumrah,70640,625383,rf,rhb
11,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Prithvi Shaw,95315,1070168,ob,rhb
12,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Shikhar Dhawan,15887,28235,ob,lhb
13,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Ajinkya Rahane,51096,277916,rm,rhb
14,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Shreyas Iyer,71331,642519,lbg,rhb
15,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Marcus Stoinis,54212,325012,rm,rhb
16,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Alex Carey,54314,326434,,lhb
17,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Axar Patel,67455,554691,sla,lhb
18,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Ravichandran Ashwin,12894,26421,ob,rhb
19,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Harshal Patel,59260,390481,rm,rhb
20,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Kagiso Rabada,67296,550215,rf,lhb
21,1216529,2020-10-11,1965,0,Delhi Capitals,0,Mumbai Indians,Anrich Nortje,63651,481979,rf,rhb
