,match_id,Date,ground_id,home_team_id,home_team_name,away_team_id,away_team_name,player_name,player_id,team_id,bowling_style,batting_style
0,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,David Warner,48739,219889,lb,lhb
1,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,Jonny Bairstow,52161,297433,rm,rhb
2,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,Manish Pandey,51454,290630,rm,rhb
3,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,Kane Williamson,51088,277906,ob,rhb
4,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,Priyam Garg,95319,1070180,rm,rhb
5,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,Vijay Shankar,63509,477021,rm,rhb
6,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,Rashid Khan,79159,793463,lbg,rhb
7,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,Shahbaz Nadeem,15308,31872,sla,rhb
8,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,Sandeep Sharma,61797,438362,rm,rhb
9,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,T Natarajan,79597,802575,lm,lhb
10,1216528,2020-10-13,2439,0,Sunrisers Hyderabad,0,Chennai Super Kings,Khaleel Ahmed,87603,942645,lm,rhb
11,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,Sam Curran,72103,662973,lmf,lhb
12,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,Faf du Plessis,46933,44828,lb,rhb
13,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,Shane Watson,10125,8180,rfm,rhb
14,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,Ambati Rayudu,8999,33141,ob,rhb
15,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,MS Dhoni,7593,28081,rm,rhb
16,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,Ravindra Jadeja,49247,234675,sla,lhb
17,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,Dwayne Bravo,45257,51439,rm,rhb
18,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,Deepak Chahar,62022,447261,rm,rhb
19,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,Piyush Chawla,47185,32966,lb,lhb
20,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,Shardul Thakur,63477,475281,rm,rhb
21,1216528,2020-10-13,2439,0,Chennai Super Kings,0,Sunrisers Hyderabad,Karn Sharma,15731,30288,lbg,lhb
